args: Namespace(dataset='SUN', epochs=100, lr=0.0001, lr_backbone=1e-05, weight_decay=0.0001, rand_seed=42, lr_drop=50, batch_size=32, num_workers=2, desc='num_queries_50', class_feature_type='w2v', markers=9, compactness=0.001, bbox_area_threshold=0.001, eval_every_n_epoch=20, save_every_n_epoch=50, set_cost_bbox=5, set_cost_giou=2, class_loss_coef=3.0, relatedness_loss_coef=0, penalty_coef=1.0, box_loss_coef=2.0, giou_loss_coef=1.0, freeze_backnone=False, backbone='resnet50', return_interm_layers=False, dilation=False, num_queries=50, d_model=256, position_embedding='sine', hidden_dim=256, aux_loss=False, window_size=196, nhead=8, enc_layers=2, dec_layers=2, dim_feedforward=2048, dropout=0.1, activation='relu', pre_norm=False, channel_self_attention=False, use_pretrained_features=True, not_local=True)
number of params: 6375496
Start Train
Epoch: [0]  [  0/322]  eta: 0:11:36  unscaled_class_loss: 6.6479 (6.6479)  class_loss: 19.9437 (19.9437)  unscaled_relatedness_loss: 0.6152 (0.6152)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9094 (-3.9094)  penalty: -3.9094 (-3.9094)  unscaled_box_loss: 0.7288 (0.7288)  box_loss: 1.4576 (1.4576)  unscaled_giou_loss: 0.8988 (0.8988)  giou_loss: 0.8988 (0.8988)  total_loss: 18.3908 (18.3908)  time: 2.1626  data: 0.5530  max mem: 838
Epoch: [0]  [  5/322]  eta: 0:02:45  unscaled_class_loss: 8.4120 (9.6256)  class_loss: 25.2359 (28.8769)  unscaled_relatedness_loss: 2.8914 (5.8938)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9106 (-3.9102)  penalty: -3.9106 (-3.9102)  unscaled_box_loss: 0.5909 (0.6242)  box_loss: 1.1818 (1.2484)  unscaled_giou_loss: 0.9768 (0.9985)  giou_loss: 0.9768 (0.9985)  total_loss: 23.6249 (27.2136)  time: 0.5211  data: 0.1369  max mem: 919
Epoch: [0]  [ 10/322]  eta: 0:01:50  unscaled_class_loss: 7.5107 (8.5027)  class_loss: 22.5320 (25.5080)  unscaled_relatedness_loss: 1.8243 (3.6992)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9107 (-3.9105)  penalty: -3.9107 (-3.9105)  unscaled_box_loss: 0.5873 (0.6035)  box_loss: 1.1746 (1.2069)  unscaled_giou_loss: 1.0146 (1.0069)  giou_loss: 1.0146 (1.0069)  total_loss: 20.8316 (23.8113)  time: 0.3540  data: 0.1009  max mem: 919
Epoch: [0]  [ 15/322]  eta: 0:01:51  unscaled_class_loss: 7.2804 (7.9670)  class_loss: 21.8411 (23.9011)  unscaled_relatedness_loss: 1.3943 (2.7349)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9108 (-3.9107)  penalty: -3.9108 (-3.9107)  unscaled_box_loss: 0.5857 (0.5987)  box_loss: 1.1714 (1.1974)  unscaled_giou_loss: 0.9870 (0.9986)  giou_loss: 0.9870 (0.9986)  total_loss: 19.9867 (22.1864)  time: 0.3626  data: 0.0865  max mem: 919
Epoch: [0]  [ 20/322]  eta: 0:01:34  unscaled_class_loss: 6.8290 (7.6743)  class_loss: 20.4871 (23.0230)  unscaled_relatedness_loss: 0.6822 (2.2153)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9108 (-3.9108)  penalty: -3.9108 (-3.9108)  unscaled_box_loss: 0.5893 (0.6002)  box_loss: 1.1786 (1.2004)  unscaled_giou_loss: 0.9840 (0.9940)  giou_loss: 0.9840 (0.9940)  total_loss: 18.7676 (21.3066)  time: 0.2221  data: 0.0548  max mem: 920
Epoch: [0]  [ 25/322]  eta: 0:01:25  unscaled_class_loss: 6.6446 (7.4581)  class_loss: 19.9337 (22.3742)  unscaled_relatedness_loss: 0.3960 (1.8273)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9111 (-3.9109)  penalty: -3.9111 (-3.9109)  unscaled_box_loss: 0.5873 (0.5966)  box_loss: 1.1746 (1.1932)  unscaled_giou_loss: 0.9849 (0.9928)  giou_loss: 0.9849 (0.9928)  total_loss: 18.2122 (20.6493)  time: 0.2181  data: 0.0552  max mem: 920
Epoch: [0]  [ 30/322]  eta: 0:01:28  unscaled_class_loss: 6.6138 (7.3114)  class_loss: 19.8413 (21.9342)  unscaled_relatedness_loss: 0.3902 (1.5891)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9112 (-3.9109)  penalty: -3.9112 (-3.9109)  unscaled_box_loss: 0.5803 (0.5908)  box_loss: 1.1606 (1.1816)  unscaled_giou_loss: 0.9865 (0.9931)  giou_loss: 0.9865 (0.9931)  total_loss: 18.0115 (20.1980)  time: 0.2726  data: 0.0570  max mem: 920
Epoch: [0]  [ 35/322]  eta: 0:01:33  unscaled_class_loss: 6.5679 (7.2068)  class_loss: 19.7037 (21.6204)  unscaled_relatedness_loss: 0.2686 (1.3931)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9112 (-3.9110)  penalty: -3.9112 (-3.9110)  unscaled_box_loss: 0.5810 (0.5906)  box_loss: 1.1620 (1.1812)  unscaled_giou_loss: 0.9912 (0.9974)  giou_loss: 0.9912 (0.9974)  total_loss: 17.9420 (19.8881)  time: 0.2985  data: 0.0600  max mem: 920
Epoch: [0]  [ 40/322]  eta: 0:01:41  unscaled_class_loss: 6.5439 (7.1266)  class_loss: 19.6317 (21.3799)  unscaled_relatedness_loss: 0.1775 (1.2412)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9113 (-3.9110)  penalty: -3.9113 (-3.9110)  unscaled_box_loss: 0.5746 (0.5877)  box_loss: 1.1491 (1.1755)  unscaled_giou_loss: 1.0050 (0.9992)  giou_loss: 1.0050 (0.9992)  total_loss: 17.8375 (19.6436)  time: 0.4046  data: 0.0620  max mem: 920
Epoch: [0]  [ 45/322]  eta: 0:01:40  unscaled_class_loss: 6.5398 (7.0626)  class_loss: 19.6194 (21.1878)  unscaled_relatedness_loss: 0.1535 (1.1173)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9113 (-3.9110)  penalty: -3.9113 (-3.9110)  unscaled_box_loss: 0.5708 (0.5863)  box_loss: 1.1417 (1.1726)  unscaled_giou_loss: 1.0062 (0.9984)  giou_loss: 1.0062 (0.9984)  total_loss: 17.8295 (19.4478)  time: 0.4576  data: 0.0616  max mem: 920
Epoch: [0]  [ 50/322]  eta: 0:01:32  unscaled_class_loss: 6.5398 (7.0112)  class_loss: 19.6194 (21.0335)  unscaled_relatedness_loss: 0.1240 (1.0206)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9113 (-3.9111)  penalty: -3.9113 (-3.9111)  unscaled_box_loss: 0.5722 (0.5849)  box_loss: 1.1443 (1.1698)  unscaled_giou_loss: 1.0062 (0.9976)  giou_loss: 1.0062 (0.9976)  total_loss: 17.8295 (19.2899)  time: 0.4013  data: 0.0583  max mem: 920
Epoch: [0]  [ 55/322]  eta: 0:01:29  unscaled_class_loss: 6.5351 (6.9659)  class_loss: 19.6053 (20.8976)  unscaled_relatedness_loss: 0.0865 (0.9351)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9112 (-3.9111)  penalty: -3.9112 (-3.9111)  unscaled_box_loss: 0.5708 (0.5842)  box_loss: 1.1417 (1.1684)  unscaled_giou_loss: 1.0027 (0.9984)  giou_loss: 1.0027 (0.9984)  total_loss: 17.7947 (19.1533)  time: 0.3544  data: 0.0564  max mem: 920
Epoch: [0]  [ 60/322]  eta: 0:01:24  unscaled_class_loss: 6.5223 (6.9277)  class_loss: 19.5669 (20.7830)  unscaled_relatedness_loss: 0.0907 (0.8680)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9112 (-3.9111)  penalty: -3.9112 (-3.9111)  unscaled_box_loss: 0.5722 (0.5828)  box_loss: 1.1443 (1.1656)  unscaled_giou_loss: 0.9979 (0.9989)  giou_loss: 0.9979 (0.9989)  total_loss: 17.7509 (19.0364)  time: 0.2452  data: 0.0540  max mem: 920
Epoch: [0]  [ 65/322]  eta: 0:01:19  unscaled_class_loss: 6.4882 (6.8950)  class_loss: 19.4646 (20.6850)  unscaled_relatedness_loss: 0.0829 (0.8073)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9113 (-3.9111)  penalty: -3.9113 (-3.9111)  unscaled_box_loss: 0.5680 (0.5814)  box_loss: 1.1361 (1.1628)  unscaled_giou_loss: 0.9960 (0.9979)  giou_loss: 0.9960 (0.9979)  total_loss: 17.6871 (18.9345)  time: 0.1939  data: 0.0549  max mem: 920
Epoch: [0]  [ 70/322]  eta: 0:01:16  unscaled_class_loss: 6.4861 (6.8663)  class_loss: 19.4582 (20.5990)  unscaled_relatedness_loss: 0.0725 (0.7554)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9113 (-3.9111)  penalty: -3.9113 (-3.9111)  unscaled_box_loss: 0.5675 (0.5802)  box_loss: 1.1351 (1.1604)  unscaled_giou_loss: 0.9918 (0.9964)  giou_loss: 0.9918 (0.9964)  total_loss: 17.6575 (18.8447)  time: 0.2120  data: 0.0654  max mem: 920
Epoch: [0]  [ 75/322]  eta: 0:01:12  unscaled_class_loss: 6.4868 (6.8413)  class_loss: 19.4605 (20.5239)  unscaled_relatedness_loss: 0.0718 (0.7098)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9113 (-3.9111)  penalty: -3.9113 (-3.9111)  unscaled_box_loss: 0.5641 (0.5801)  box_loss: 1.1283 (1.1602)  unscaled_giou_loss: 0.9909 (0.9967)  giou_loss: 0.9909 (0.9967)  total_loss: 17.6482 (18.7696)  time: 0.1758  data: 0.0662  max mem: 920
Epoch: [0]  [ 80/322]  eta: 0:01:09  unscaled_class_loss: 6.4753 (6.8179)  class_loss: 19.4260 (20.4538)  unscaled_relatedness_loss: 0.0609 (0.6698)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9113 (-3.9112)  penalty: -3.9113 (-3.9112)  unscaled_box_loss: 0.5665 (0.5790)  box_loss: 1.1331 (1.1580)  unscaled_giou_loss: 0.9909 (0.9965)  giou_loss: 0.9909 (0.9965)  total_loss: 17.6425 (18.6971)  time: 0.1806  data: 0.0680  max mem: 920
Epoch: [0]  [ 85/322]  eta: 0:01:09  unscaled_class_loss: 6.4693 (6.7977)  class_loss: 19.4080 (20.3932)  unscaled_relatedness_loss: 0.0703 (0.6354)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9114 (-3.9112)  penalty: -3.9114 (-3.9112)  unscaled_box_loss: 0.5627 (0.5773)  box_loss: 1.1254 (1.1546)  unscaled_giou_loss: 0.9901 (0.9959)  giou_loss: 0.9901 (0.9959)  total_loss: 17.6425 (18.6326)  time: 0.2264  data: 0.0686  max mem: 920
Epoch: [0]  [ 90/322]  eta: 0:01:09  unscaled_class_loss: 6.4672 (6.7806)  class_loss: 19.4017 (20.3419)  unscaled_relatedness_loss: 0.0677 (0.6040)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9114 (-3.9112)  penalty: -3.9114 (-3.9112)  unscaled_box_loss: 0.5627 (0.5767)  box_loss: 1.1254 (1.1534)  unscaled_giou_loss: 0.9901 (0.9952)  giou_loss: 0.9901 (0.9952)  total_loss: 17.6425 (18.5793)  time: 0.2768  data: 0.0589  max mem: 920
Epoch: [0]  [ 95/322]  eta: 0:01:05  unscaled_class_loss: 6.4819 (6.7662)  class_loss: 19.4456 (20.2986)  unscaled_relatedness_loss: 0.0639 (0.5753)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9114 (-3.9112)  penalty: -3.9114 (-3.9112)  unscaled_box_loss: 0.5595 (0.5753)  box_loss: 1.1190 (1.1506)  unscaled_giou_loss: 0.9824 (0.9936)  giou_loss: 0.9824 (0.9936)  total_loss: 17.5991 (18.5316)  time: 0.2754  data: 0.0574  max mem: 920
Epoch: [0]  [100/322]  eta: 0:01:03  unscaled_class_loss: 6.4913 (6.7527)  class_loss: 19.4739 (20.2582)  unscaled_relatedness_loss: 0.0602 (0.5495)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9113 (-3.9112)  penalty: -3.9113 (-3.9112)  unscaled_box_loss: 0.5567 (0.5739)  box_loss: 1.1134 (1.1478)  unscaled_giou_loss: 0.9757 (0.9922)  giou_loss: 0.9757 (0.9922)  total_loss: 17.6131 (18.4870)  time: 0.2737  data: 0.0568  max mem: 920
Epoch: [0]  [105/322]  eta: 0:01:00  unscaled_class_loss: 6.4872 (6.7396)  class_loss: 19.4615 (20.2189)  unscaled_relatedness_loss: 0.0577 (0.5265)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9114 (-3.9112)  penalty: -3.9114 (-3.9112)  unscaled_box_loss: 0.5581 (0.5731)  box_loss: 1.1162 (1.1462)  unscaled_giou_loss: 0.9728 (0.9915)  giou_loss: 0.9728 (0.9915)  total_loss: 17.5991 (18.4454)  time: 0.2269  data: 0.0555  max mem: 920
Epoch: [0]  [110/322]  eta: 0:00:57  unscaled_class_loss: 6.4784 (6.7276)  class_loss: 19.4352 (20.1827)  unscaled_relatedness_loss: 0.0577 (0.5055)  relatedness_loss: 0.0000 (0.0000)  unscaled_penalty: -3.9114 (-3.9112)  penalty: -3.9114 (-3.9112)  unscaled_box_loss: 0.5545 (0.5724)  box_loss: 1.1090 (1.1447)  unscaled_giou_loss: 0.9672 (0.9901)  giou_loss: 0.9672 (0.9901)  total_loss: 17.5902 (18.4063)  time: 0.1590  data: 0.0556  max mem: 920
